ID_Cliente;Nome;Sobrenome;Categoria;Endereco;Cidade (Estado) - CEP;Email;Idade;CPF
7698;Luis;Pinto;Platina;Avenida Padre José Germano Neto Júnior 399;Umuarama (Paraná) - 87503-650;LuisCorreiaPinto@superrito.com;56;764.384.377-51
7699;Luis;Pinto;Platina;Rua Vidal Ramos Neto 695;São José (Santa Catarina) - 88103-043;LuisRodriguesPinto@einrot.com;28;739.358.745-96
7700;Luis;Pinto;Platina;Rua Balarino Esteves Júnior 668;Praia Grande (São Paulo) - 11718-170;LuisRochaPinto@einrot.com;66;959.059.870-68
7701;Luís;Pinto;Platina;Acesso Setenta e Nove 525;Porto Alegre (Rio Grande do Sul) - 90843-467;LuisOliveiraPinto@rhyta.com;75;130.055.682-02
7702;Luís;Pinto;Platina;Rua Jacob Mehl 650;Colombo (Paraná) - 83409-730;LuisLimaPinto@dayrep.com;27;617.733.548-92
7703;Luís;Pinto;Platina;Rua 5 1644;Aparecida de Goiânia (Goiás) - 74911-510;LuisAraujoPinto@dayrep.com;45;810.064.687-22
7704;Luís;Pinto;Platina;Rua 38 1607;Manaus (Amazonas) - 69077-390;LuisAzevedoPinto@gustr.com;39;783.031.894-84
7705;Luís;Pinto;Platina;Rua Fernão de Magalhães 1823;Canoas (Rio Grande do Sul) - 92310-450;LuisFernandesPinto@fleckens.hu;64;308.921.819-40
7706;Luiz;Pinto;Platina;Estrada Cruz Vermelha 1214;Belford Roxo (Rio de Janeiro) - 26193-415;LuizSantosPinto@cuvox.de;69;607.266.292-78
7707;Luiz;Pinto;Platina;Rua Calêndula 1995;São Bernardo do Campo (São Paulo) - 09841-220;LuizRodriguesPinto@teleworm.us;69;630.394.556-21
7708;Luiz;Pinto;Platina;Rua Augusta 1389;Rio de Janeiro (Rio de Janeiro) - 23016-510;LuizLimaPinto@fleckens.hu;65;964.186.676-11
7709;Luiz;Pinto;Platina;Rua Aníbal Roberto Bezerra 627;Vila Velha (Espírito Santo) - 29109-550;LuizCavalcantiPinto@einrot.com;85;529.243.372-16
7710;Luiz;Pinto;Platina;Rua São Carlos 1247;Itabuna (Bahia) - 45603-480;LuizSouzaPinto@gustr.com;53;513.843.270-29
7711;Luiza;Pinto;Platina;Rua Almirante Barroso 246;Salvador (Bahia) - 40760-570;LuizaSousaPinto@rhyta.com;21;286.703.884-72
7712;Luiza;Pinto;Platina;Rua Pioneira Olívia Julião Dias 1959;Maringá (Paraná) - 87023-470;LuizaPereiraPinto@einrot.com;20;789.041.253-32
7713;Manuela;Pinto;Platina;Rua Marcelo 1423;Queimados (Rio de Janeiro) - 26383-440;ManuelaCostaPinto@dayrep.com;64;112.156.163-25
7714;Manuela;Pinto;Platina;Rua Altair Siqueira 1982;Serra (Espírito Santo) - 29177-050;ManuelaDiasPinto@teleworm.us;34;729.525.140-54
7715;Manuela;Pinto;Platina;Rua Francisco Avelino da Rocha 779;Carapicuíba (São Paulo) - 06321-540;ManuelaBarbosaPinto@rhyta.com;36;208.611.668-33
7716;Manuela;Pinto;Platina;Rua Dona Cledi 104;Gravataí (Rio Grande do Sul) - 94198-110;ManuelaCarvalhoPinto@teleworm.us;57;175.260.384-26
7717;Manuela;Pinto;Platina;Rua Péricles 308;Belford Roxo (Rio de Janeiro) - 26195-140;ManuelaRodriguesPinto@dayrep.com;78;752.235.150-21
7718;Manuela;Pinto;Platina;Rua Santos Dumont 150;Santo Ângelo (Rio Grande do Sul) - 98803-310;ManuelaGomesPinto@superrito.com;45;976.866.101-10
7719;Marcos;Pinto;Platina;Rua Garção Tinoco 1816;São Paulo (São Paulo) - 02402-020;MarcosBarbosaPinto@dayrep.com;38;376.334.583-30
7720;Marcos;Pinto;Platina;Rua Maraca 1502;Itumbiara (Goiás) - 75530-140;MarcosRodriguesPinto@rhyta.com;38;387.295.777-56
7721;Marcos;Pinto;Platina;Travessa Carmem Campos 461;São João de Meriti (Rio de Janeiro) - 25530-020;MarcosAraujoPinto@dayrep.com;32;681.012.686-42
7722;Maria;Pinto;Platina;Rua Goiabeira 1174;Belo Horizonte (Minas Gerais) - 31540-170;MariaCunhaPinto@jourrapide.com;34;961.419.644-00
7723;Maria;Pinto;Platina;Rua Cachoeira 1313;Feira de Santana (Bahia) - 44025-360;MariaAraujoPinto@fleckens.hu;43;626.741.635-69
7724;Maria;Pinto;Platina;Rua Duzentos e Noventa e Seis 1649;Bagé (Rio Grande do Sul) - 96418-090;MariaBarrosPinto@einrot.com;25;871.788.404-71
7725;Mariana;Pinto;Platina;Rua Major Azevedo 666;Rio de Janeiro (Rio de Janeiro) - 21230-060;MarianaFerreiraPinto@armyspy.com;81;154.680.701-20
7726;Mariana;Pinto;Platina;Rua Maestro Carlos Panaro 166;Americana (São Paulo) - 13468-230;MarianaFerreiraPinto@einrot.com;71;725.984.758-10
7727;Mariana;Pinto;Platina;Largo 6 1507;Fortaleza (Ceará) - 60820-740;MarianaMeloPinto@einrot.com;37;816.615.676-81
7728;Mariana;Pinto;Platina;Vila Santa Terezinha 263;Uberaba (Minas Gerais) - 38022-140;MarianaGoncalvesPinto@rhyta.com;69;455.210.964-26
7729;Marina;Pinto;Platina;Rua Palmira Cecúlia 1693;Uberaba (Minas Gerais) - 38035-724;MarinaMartinsPinto@rhyta.com;31;555.473.957-14
7730;Marina;Pinto;Platina;Rua Pica-pau 626;Arapongas (Paraná) - 86701-040;MarinaSantosPinto@teleworm.us;42;682.654.824-00
7731;Marisa;Pinto;Platina;Avenida Jaburá 1332;Belém (Pará) - 66095-250;MarisaSantosPinto@superrito.com;21;959.412.742-20
7732;Martim;Pinto;Platina;Rua Guilherme de Almeida 1980;Juiz de Fora (Minas Gerais) - 36038-640;MartimSilvaPinto@armyspy.com;73;199.736.072-10
7733;Martim;Pinto;Platina;Rua da Serenidade 1149;Petrolina (Pernambuco) - 56323-570;MartimGomesPinto@armyspy.com;44;401.922.845-09
7734;Mateus;Pinto;Platina;Rua Alberto Kmiecik 775;Araucária (Paraná) - 83705-160;MateusCavalcantiPinto@rhyta.com;49;834.059.073-14
7735;Matheus;Pinto;Platina;Rua Minas 1709;Ribeirão Preto (São Paulo) - 14085-410;MatheusCostaPinto@dayrep.com;27;399.228.340-22
7736;Matheus;Pinto;Platina;Rua José Mariani 1297;Juiz de Fora (Minas Gerais) - 36048-530;MatheusSilvaPinto@einrot.com;60;946.090.072-07
7737;Matheus;Pinto;Platina;Rua Iracema Soares Pereira Junqueira 1890;Nova Iguaçu (Rio de Janeiro) - 26210-260;MatheusSilvaPinto@jourrapide.com;22;951.547.441-87
7738;Melissa;Pinto;Platina;Rua Flaminio 777;São Paulo (São Paulo) - 03714-100;MelissaAlvesPinto@fleckens.hu;48;905.758.846-30
7739;Melissa;Pinto;Platina;Travessa Valdeci 1531;Campos dos Goytacazes (Rio de Janeiro) - 28025-215;MelissaSousaPinto@armyspy.com;67;471.687.909-78
7740;Melissa;Pinto;Platina;Rua Breno Teodomiro de Carvalho 1604;Teresina (Piauí) - 64077-365;MelissaLimaPinto@dayrep.com;46;346.072.737-32
7741;Melissa;Pinto;Platina;Rua Alcir Brasil 1143;Nova Iguaçu (Rio de Janeiro) - 26266-010;MelissaRochaPinto@einrot.com;46;393.368.050-61
7742;Miguel;Pinto;Platina;Rua Rio Tocantins 923;Boa Vista (Roraima) - 69317-246;MiguelLimaPinto@armyspy.com;27;787.004.862-30
7743;Miguel;Pinto;Platina;Rua RB - 003 935;Brusque (Santa Catarina) - 88350-709;MiguelRodriguesPinto@cuvox.de;77;365.112.589-04
7744;Murilo;Pinto;Platina;Rua Freymundo Germer 436;Blumenau (Santa Catarina) - 89012-550;MuriloAlvesPinto@teleworm.us;32;132.490.081-41
7745;Murilo;Pinto;Platina;Rua Frei Jaboatão 704;Rio de Janeiro (Rio de Janeiro) - 21041-115;MuriloCavalcantiPinto@einrot.com;60;677.905.100-45
7746;Nicolas;Pinto;Platina;Praça Capitão José Moreira de Sousa 383;Campinas (São Paulo) - 13090-045;NicolasMeloPinto@jourrapide.com;68;576.495.971-30
7747;Nicolas;Pinto;Platina;Rua Luci Flores 926;Mesquita (Rio de Janeiro) - 26584-200;NicolasGomesPinto@teleworm.us;40;895.683.601-90
7748;Nicolas;Pinto;Platina;Rua dos Jequitibas 659;Várzea Paulista (São Paulo) - 13223-620;NicolasCorreiaPinto@dayrep.com;29;713.216.107-50
7749;Nicolas;Pinto;Platina;Rua Jundiaí 392;Belo Horizonte (Minas Gerais) - 31110-770;NicolasCostaPinto@rhyta.com;59;424.984.120-00
7750;Nicolash;Pinto;Platina;Rua Ituxi 1347;Campo Grande (Mato Grosso do Sul) - 79018-684;NicolashRochaPinto@einrot.com;26;477.430.134-56
7751;Nicole;Pinto;Platina;Rua Doutor Diniz 1327;Juazeiro do Norte (Ceará) - 63010-310;NicoleAraujoPinto@superrito.com;28;353.805.119-45
7752;Otávio;Pinto;Platina;Rua Salvino de Souza Andrade 1820;Ourinhos (São Paulo) - 19911-245;OtavioCunhaPinto@armyspy.com;44;215.282.048-75
7753;Otávio;Pinto;Platina;Rua Hera 1703;Cotia (São Paulo) - 06702-130;OtavioCavalcantiPinto@dayrep.com;35;160.650.447-92
7754;Paulo;Pinto;Platina;Rua Nene Pires 191;Jaú (São Paulo) - 17209-500;PauloFernandesPinto@dayrep.com;48;369.275.032-34
7755;Pedro;Pinto;Platina;Avenida José Leitão 1861;Garanhuns (Pernambuco) - 55293-500;PedroCardosoPinto@rhyta.com;58;760.268.606-30
7756;Pedro;Pinto;Platina;Rua São Francisco 1315;São Paulo (São Paulo) - 05283-070;PedroSilvaPinto@teleworm.us;75;716.327.868-34
7757;Pedro;Pinto;Platina;Rua Noel Rosa 1674;Marília (São Paulo) - 17514-780;PedroSouzaPinto@rhyta.com;41;438.036.238-80
7758;Pedro;Pinto;Platina;Rua Brasília 48;Rio de Janeiro (Rio de Janeiro) - 22620-390;PedroLimaPinto@rhyta.com;42;576.360.149-12
7759;Rafael;Pinto;Platina;Rua Doutor Werneck 685;São João de Meriti (Rio de Janeiro) - 25540-210;RafaelRodriguesPinto@dayrep.com;46;385.241.833-06
7760;Rafael;Pinto;Platina;Vila Rosânia 1905;Fortaleza (Ceará) - 60764-080;RafaelGoncalvesPinto@gustr.com;74;789.690.588-42
7761;Rafael;Pinto;Platina;Rua Muqui 425;Uberaba (Minas Gerais) - 38067-530;RafaelCardosoPinto@teleworm.us;29;919.009.474-39
7762;Rafael;Pinto;Platina;Rua Jamil César da Silva 1911;Franca (São Paulo) - 14409-343;RafaelBarrosPinto@einrot.com;37;368.423.500-85
7763;Rafael;Pinto;Platina;Rua Santa Helena 28;São Paulo (São Paulo) - 03159-140;RafaelAlvesPinto@jourrapide.com;60;559.044.756-91
7764;Rafael;Pinto;Platina;Alameda Bahia 1860;Sobral (Ceará) - 62040-270;RafaelSousaPinto@teleworm.us;61;780.980.979-27
7765;Rafaela;Pinto;Platina;Rua Barão do Rio Branco 1214;Três Lagoas (Mato Grosso do Sul) - 79640-114;RafaelaAlvesPinto@rhyta.com;36;228.007.198-34
7766;Rafaela;Pinto;Platina;Rua Nelson Cavaquinho 1598;Americana (São Paulo) - 13473-674;RafaelaCavalcantiPinto@dayrep.com;32;817.040.842-37
7767;Raissa;Pinto;Platina;Rua Teodoro Delmonte 500;São José do Rio Preto (São Paulo) - 15091-260;RaissaSilvaPinto@rhyta.com;53;968.981.356-00
7768;Raissa;Pinto;Platina;Quadra Dirceu Arcoverde I 1397;Teresina (Piauí) - 64077-080;RaissaLimaPinto@jourrapide.com;67;734.998.466-91
7769;Raissa;Pinto;Platina;Rua Governador Pedro Ivo Campos 1640;Blumenau (Santa Catarina) - 89068-177;RaissaDiasPinto@dayrep.com;48;288.723.136-78
7770;Raissa;Pinto;Platina;Travessa Primeiro de Abril 1991;Salvador (Bahia) - 41925-345;RaissaCorreiaPinto@fleckens.hu;49;883.660.502-89
7771;Rebeca;Pinto;Platina;Rua Lauro Jaques 773;Belo Horizonte (Minas Gerais) - 31010-020;RebecaSousaPinto@einrot.com;56;298.102.861-80
7772;Rebeca;Pinto;Platina;Rua Maria Malaquias da Silva 1572;Santa Luzia (Minas Gerais) - 33145-540;RebecaRodriguesPinto@superrito.com;34;825.294.264-49
7773;Rebeca;Pinto;Platina;Rua das Laranjeiras 850;Linhares (Espírito Santo) - 29904-440;RebecaSantosPinto@einrot.com;19;576.881.259-87
7774;Renan;Pinto;Platina;Rua Hermínia Carlos Fortunato 376;São José dos Campos (São Paulo) - 12244-456;RenanGomesPinto@armyspy.com;65;540.936.766-90
7775;Renan;Pinto;Platina;Rua Luzia Accorsi 193;Londrina (Paraná) - 86083-600;RenanCarvalhoPinto@cuvox.de;59;645.688.098-00
7776;Rodrigo;Pinto;Platina;Rua Engenheiro Sá Rocha 556;São Paulo (São Paulo) - 05454-020;RodrigoCavalcantiPinto@fleckens.hu;54;287.554.125-05
7777;Rodrigo;Pinto;Platina;Rua Dezoito 1379;Juiz de Fora (Minas Gerais) - 36090-728;RodrigoOliveiraPinto@fleckens.hu;76;171.010.677-86
7778;Rodrigo;Pinto;Platina;Rua João Costa 1189;Cubatão (São Paulo) - 11500-680;RodrigoSantosPinto@gustr.com;42;101.303.792-80
7779;Ryan;Pinto;Platina;Rua Tropeiro 827;Arapongas (Paraná) - 86702-605;RyanSouzaPinto@cuvox.de;38;786.083.215-13
7780;Ryan;Pinto;Platina;Praça Valdemar Fontes Cardoso 1884;Aracaju (Sergipe) - 49050-740;RyanMartinsPinto@einrot.com;62;659.154.227-21
7781;Ryan;Pinto;Platina;Praça Paranaguá 1312;São Bernardo do Campo (São Paulo) - 09843-695;RyanBarrosPinto@superrito.com;57;181.958.639-14
7782;Ryan;Pinto;Platina;Rua Schaia Feigenson 636;São José dos Campos (São Paulo) - 12212-720;RyanDiasPinto@rhyta.com;70;902.138.926-69
7783;Samuel;Pinto;Platina;Rua Antônio Elias T. Victor 1161;Castanhal (Pará) - 68744-255;SamuelBarrosPinto@jourrapide.com;26;799.861.655-55
7784;Samuel;Pinto;Platina;Rua Cuiabá 1363;Corumbá (Mato Grosso do Sul) - 79333-090;SamuelBarbosaPinto@einrot.com;69;697.333.839-96
7785;Samuel;Pinto;Platina;Rua José Antônio Furlani 1081;Sorocaba (São Paulo) - 18085-655;SamuelMartinsPinto@einrot.com;45;657.871.836-22
7786;Sarah;Pinto;Platina;Rua Placidino Passos 91;Vitória (Espírito Santo) - 29057-140;SarahGomesPinto@einrot.com;81;956.402.666-00
7787;Sarah;Pinto;Platina;Rua Comandante Santos Porto 1024;Rio de Janeiro (Rio de Janeiro) - 21750-520;SarahGomesPinto@rhyta.com;28;648.078.611-40
7788;Sarah;Pinto;Platina;Rua Argélia 500;Francisco Beltrão (Paraná) - 85605-666;SarahDiasPinto@rhyta.com;66;168.882.145-75
7789;Sarah;Pinto;Platina;Avenida Minas Gerais 903;Araçatuba (São Paulo) - 16087-005;SarahRibeiroPinto@fleckens.hu;53;957.305.244-04
7790;Sofia;Pinto;Platina;Rua Dona Rosa Frange Curi 1121;Uberaba (Minas Gerais) - 38082-014;SofiaCastroPinto@armyspy.com;43;470.262.246-38
7791;Sophia;Pinto;Platina;Rua A 222;Juiz de Fora (Minas Gerais) - 36071-180;SophiaGoncalvesPinto@armyspy.com;66;715.655.034-90
7792;Tânia;Pinto;Platina;Rua Vereador Jorge Witzak 32;Várzea Grande (Mato Grosso) - 78118-060;TaniaOliveiraPinto@einrot.com;21;859.972.833-48
7793;Tânia;Pinto;Platina;Rua Laranjeira 1702;Aparecida de Goiânia (Goiás) - 74926-600;TaniaCostaPinto@jourrapide.com;62;576.404.951-21
7794;Thaís;Pinto;Platina;Parque Nossa Senhora de Fátima 1285;Alagoinhas (Bahia) - 48051-270;ThaisFerreiraPinto@jourrapide.com;42;793.460.678-88
7795;Thaís;Pinto;Platina;Rua Santo André 1353;Mogi-Guaçu (São Paulo) - 13847-189;ThaisCardosoPinto@cuvox.de;78;260.287.394-21
7796;Thaís;Pinto;Platina;Rua Wilson Carvalho 532;Teresina (Piauí) - 64018-210;ThaisRodriguesPinto@gustr.com;58;234.071.669-15
7797;Thaís;Pinto;Platina;Rua Juraci Miranda 363;Salvador (Bahia) - 41275-530;ThaisAzevedoPinto@superrito.com;49;472.410.627-10
7798;Thaís;Pinto;Platina;Avenida Mil e Cinquenta 1910;Volta Redonda (Rio de Janeiro) - 27211-600;ThaisRibeiroPinto@cuvox.de;33;627.199.088-60
7799;Thaís;Pinto;Platina;Rua São Mateus 292;Fortaleza (Ceará) - 60333-210;ThaisRibeiroPinto@teleworm.us;36;778.713.769-00
7800;Thaís;Pinto;Platina;Rua Therezinha de Jesus Marques Martins 196;Bauru (São Paulo) - 17021-500;ThaisAlvesPinto@armyspy.com;27;299.151.216-44
7801;Thiago;Pinto;Platina;Rua Gomes Ornelas 1083;Formosa (Goiás) - 73807-225;ThiagoBarbosaPinto@dayrep.com;33;495.488.578-71
7802;Thiago;Pinto;Platina;Rua João Scarpelli 235;Caçapava (São Paulo) - 12283-130;ThiagoOliveiraPinto@jourrapide.com;30;449.195.736-34
7803;Thiago;Pinto;Platina;Vila São João 1075;Garanhuns (Pernambuco) - 55297-311;ThiagoSilvaPinto@rhyta.com;24;708.039.149-03
7804;Thiago;Pinto;Platina;Travessa Babaçu 1604;Salvador (Bahia) - 41900-660;ThiagoOliveiraPinto@fleckens.hu;52;601.194.703-49
7805;Tiago;Pinto;Platina;Rua Paulo Setúbal 108;Aparecida de Goiânia (Goiás) - 74920-460;TiagoDiasPinto@cuvox.de;77;719.182.471-96
7806;Tiago;Pinto;Platina;Rua São Domingos 946;Recife (Pernambuco) - 51250-130;TiagoCarvalhoPinto@einrot.com;74;599.671.357-86
7807;Tiago;Pinto;Platina;Rua Vinte e Seis 320;Paulista (Pernambuco) - 53409-730;TiagoSousaPinto@gustr.com;37;685.078.059-06
7808;Tiago;Pinto;Platina;Rua Mário Pancini 1823;São Paulo (São Paulo) - 02733-120;TiagoFerreiraPinto@armyspy.com;72;166.936.646-44
7809;Tomás;Pinto;Platina;Rua Batista Donadelli 878;Mauá (São Paulo) - 09321-015;TomasCastroPinto@dayrep.com;73;808.833.413-60
7810;Victor;Pinto;Platina;Rua 14 121;Luziânia (Goiás) - 72830-240;VictorDiasPinto@gustr.com;79;183.051.347-84
7811;Victor;Pinto;Platina;Rua 25 1178;Goiânia (Goiás) - 74355-434;VictorMartinsPinto@armyspy.com;64;784.572.579-00
7812;Vinicius;Pinto;Platina;Rua Maria Ventura da Conceição 762;Londrina (Paraná) - 86041-840;ViniciusRodriguesPinto@fleckens.hu;60;129.091.885-66
7813;Vinicius;Pinto;Platina;Rua Zenon P. da Costa 1525;Paranaguá (Paraná) - 83203-435;ViniciusOliveiraPinto@einrot.com;51;108.670.595-59
7814;Vinicius;Pinto;Platina;Rua Adolfo Faro 1390;Recife (Pernambuco) - 51350-420;ViniciusMartinsPinto@fleckens.hu;72;925.493.758-40
7815;Vitor;Pinto;Platina;Rua Arnido Krause Timm 1844;Pelotas (Rio Grande do Sul) - 96070-170;VitorSilvaPinto@teleworm.us;54;972.810.567-37
7816;Vitór;Pinto;Platina;Rua Humberto Cozzo 886;Rio de Janeiro (Rio de Janeiro) - 22795-260;VitorLimaPinto@superrito.com;60;987.226.536-43
7817;Vitór;Pinto;Platina;Rua Marechal Deodoro 927;Governador Valadares (Minas Gerais) - 35010-280;VitorDiasPinto@gustr.com;45;797.973.389-40
7818;Vitoria;Pinto;Platina;Rua do Canal 1817;Salvador (Bahia) - 40352-470;VitoriaAraujoPinto@armyspy.com;33;190.077.522-00
7819;Vitoria;Pinto;Platina;Rua Itararé 1705;Itapetininga (São Paulo) - 18212-260;VitoriaGoncalvesPinto@dayrep.com;35;765.624.865-05
7820;Vitória;Pinto;Platina;Rua Ernani Gianico 111;Caçapava (São Paulo) - 12285-370;VitoriaGoncalvesPinto@teleworm.us;35;494.912.397-16
7821;Vitória;Pinto;Platina;Rua Saturnino Lopes de Morais 1084;São Paulo (São Paulo) - 04856-378;VitoriaBarbosaPinto@dayrep.com;61;687.016.188-73
7822;Yasmin;Pinto;Platina;Rua Coronel Domiciano 415;Santa Rita (Paraíba) - 58300-170;YasminCavalcantiPinto@dayrep.com;56;605.619.659-35
7823;Ágatha;Ribeiro;Platina;Quadra QNN 06 Conjunto N 1411;Ceilândia (Distrito Federal) - 72220-074;AgathaBarrosRibeiro@cuvox.de;83;100.843.620-81
7824;Ágatha;Ribeiro;Platina;Avenida João Pedro da Rocha 438;Porto Velho (Rondônia) - 78906-200;AgathaBarrosRibeiro@jourrapide.com;40;730.311.103-40
7825;Alex;Ribeiro;Platina;Rua Jesus de Castro 991;Belford Roxo (Rio de Janeiro) - 26112-280;AlexGomesRibeiro@teleworm.us;80;569.085.414-01
7826;Alex;Ribeiro;Platina;Rua Rio Jacutinga 846;São Paulo (São Paulo) - 04857-250;AlexPereiraRibeiro@cuvox.de;52;948.257.231-95
7827;Alex;Ribeiro;Platina;Rua Rio Grande da Serra 33;São Paulo (São Paulo) - 05240-040;AlexPintoRibeiro@teleworm.us;62;770.281.253-27
7828;Alex;Ribeiro;Platina;Rua Bom Jesus 190;Araxá (Minas Gerais) - 38183-134;AlexLimaRibeiro@jourrapide.com;62;439.130.480-57
7829;Alex;Ribeiro;Platina;Rua Dois 1771;Rondonópolis (Mato Grosso) - 78730-690;AlexBarbosaRibeiro@superrito.com;72;898.499.358-12
7830;Alice;Ribeiro;Platina;Rua Pedro Pelizon 808;Ribeirão Pires (São Paulo) - 09403-480;AliceCarvalhoRibeiro@gustr.com;44;441.417.632-84
7831;Alice;Ribeiro;Platina;Rua Rubí 178;Palmas (Tocantins) - 77066-054;AliceCavalcantiRibeiro@rhyta.com;23;221.260.711-38
7832;Alice;Ribeiro;Platina;Vila Abaçá 1394;Salvador (Bahia) - 40230-890;AliceSousaRibeiro@teleworm.us;51;972.121.229-63
7833;Alice;Ribeiro;Platina;Rua Valdomiro Estanislau Jung 1256;Foz do Iguaçu (Paraná) - 85867-340;AliceSantosRibeiro@fleckens.hu;52;710.420.851-88
7834;Aline;Ribeiro;Platina;Rua Idílio Pastoril 763;São Paulo (São Paulo) - 08246-110;AlineRodriguesRibeiro@rhyta.com;81;135.073.807-73
7835;Aline;Ribeiro;Platina;Rua Goya 780;Itapevi (São Paulo) - 06683-150;AlineSousaRibeiro@teleworm.us;75;404.717.100-08
7836;Amanda;Ribeiro;Platina;Estrada Burriete 425;Atibaia (São Paulo) - 12949-051;AmandaGoncalvesRibeiro@einrot.com;65;486.584.634-43
7837;Ana;Ribeiro;Platina;Rua Siqueira Campos 872;Araçatuba (São Paulo) - 16025-275;AnaDiasRibeiro@teleworm.us;49;540.275.031-98
7838;Ana;Ribeiro;Platina;Rua Ribeirão Claro 909;Guarapuava (Paraná) - 85055-085;AnaPereiraRibeiro@gustr.com;77;222.455.213-07
7839;Ana;Ribeiro;Platina;Rua Dilmar Fernandes de Oliveira 1401;Sorocaba (São Paulo) - 18103-187;AnaBarrosRibeiro@gustr.com;81;785.146.561-39
7840;André;Ribeiro;Platina;Rua Vinte e Seis 288;Francisco Morato (São Paulo) - 07994-050;AndreSantosRibeiro@superrito.com;47;422.606.651-01
7841;André;Ribeiro;Platina;Rua Padre Luís Roumanie 1268;São Paulo (São Paulo) - 03270-040;AndreFernandesRibeiro@armyspy.com;42;597.339.015-20
7842;Antônio;Ribeiro;Platina;Rua Oito 1173;Campinas (São Paulo) - 13067-690;AntonioSilvaRibeiro@einrot.com;45;861.609.764-35
7843;Antônio;Ribeiro;Platina;Praça Miguel Gustavo 1645;Juiz de Fora (Minas Gerais) - 36052-520;AntonioOliveiraRibeiro@jourrapide.com;63;197.136.403-73
7844;Arthur;Ribeiro;Platina;Rua Luís Delfino 711;Rio de Janeiro (Rio de Janeiro) - 21350-000;ArthurCarvalhoRibeiro@rhyta.com;64;180.718.878-70
7845;Arthur;Ribeiro;Platina;Praça Ana Nery 525;Guarulhos (São Paulo) - 07122-113;ArthurAraujoRibeiro@armyspy.com;85;981.410.218-00
7846;Arthur;Ribeiro;Platina;Rua Mutum 1860;Betim (Minas Gerais) - 32662-810;ArthurCorreiaRibeiro@fleckens.hu;49;239.424.660-07
7847;Beatrice;Ribeiro;Platina;Rua Pedro Dal Pont 592;Criciúma (Santa Catarina) - 88810-610;BeatriceAzevedoRibeiro@dayrep.com;36;912.863.926-08
7848;Beatrice;Ribeiro;Platina;Rua Pimenta Bueno 467;Manaus (Amazonas) - 69063-120;BeatriceLimaRibeiro@teleworm.us;71;990.514.577-07
7849;Beatriz;Ribeiro;Platina;Rua Ângelo Lópes Cuquejo 971;Teresópolis (Rio de Janeiro) - 25961-305;BeatrizOliveiraRibeiro@superrito.com;34;610.544.548-25
7850;Beatriz;Ribeiro;Platina;Rua Aydano de Almeida Correia 1275;Rio de Janeiro (Rio de Janeiro) - 21840-570;BeatrizSouzaRibeiro@dayrep.com;64;392.126.845-13
7851;Beatriz;Ribeiro;Platina;Rua Javari 1370;Foz do Iguaçu (Paraná) - 85857-210;BeatrizBarbosaRibeiro@teleworm.us;69;132.185.585-06
7852;Bianca;Ribeiro;Platina;Rua Um 1495;Campinas (São Paulo) - 13067-811;BiancaCostaRibeiro@cuvox.de;82;617.132.260-14
7853;Breno;Ribeiro;Platina;Rua Elias Meneses de Oliveira 1552;Chapecó (Santa Catarina) - 89815-260;BrenoAlvesRibeiro@rhyta.com;71;499.386.667-44
7854;Breno;Ribeiro;Platina;Rua das Papoulas 108;Palmas (Tocantins) - 77060-694;BrenoBarrosRibeiro@teleworm.us;28;729.516.557-62
7855;Bruno;Ribeiro;Platina;Praça Rosas 146;Ribeirão Preto (São Paulo) - 14040-296;BrunoSouzaRibeiro@armyspy.com;68;754.218.260-90
7856;Bruno;Ribeiro;Platina;Rua Vila Rica 300;Volta Redonda (Rio de Janeiro) - 27240-430;BrunoCastroRibeiro@superrito.com;75;534.115.510-62
